[06:30:01] === Daily ETL start ===
[06:50:01] [CONL  CONL] upserts: 1
[06:50:01] [CONY  CONY] upserts: 1
[06:50:01] [COO  COO] upserts: 1
[06:50:01] [COP  COP] upserts: 1
[06:50:01] [COPX  COPX] upserts: 1
[06:50:01] [COST  COST] upserts: 1
[06:50:01] [COTY  COTY] upserts: 1
[06:50:01] [COUR  COUR] upserts: 1
[06:50:01] [COWZ  COWZ] upserts: 1
[06:50:01] [CP  CP] upserts: 1
[06:50:01] [CPA  CPA] upserts: 1
[06:50:01] [CPAC  CPAC] upserts: 1
[06:50:01] [CPER  CPER] upserts: 1
[06:50:01] [CPNG  CPNG] upserts: 1
[06:50:01] [CPRI  CPRI] upserts: 1
[06:50:01] [CPRT  CPRT] upserts: 1
[06:50:01] [CPRX  CPRX] upserts: 1
[06:50:01] [CPS  CPS] upserts: 1
[06:50:01] [CQQQ  CQQQ] upserts: 1
[06:50:01] [CRAI  CRAI] upserts: 1
[06:50:01] [CRBN  CRBN] upserts: 1
[06:50:01] [CRBU  CRBU] upserts: 1
[06:50:01] [CRCL  CRCL] upserts: 1
[06:50:01] [CRDO  CRDO] upserts: 1
[06:50:01] [CRH  CRH] upserts: 1
[06:50:01] [CRL  CRL] upserts: 1
[06:50:01] [CRM  CRM] upserts: 1
[06:50:01] [CRNT  CRNT] upserts: 1
[06:50:01] [CRON  CRON] upserts: 1
[06:50:01] [CROX  CROX] upserts: 1
[06:50:01] [CRS  CRS] upserts: 1
[06:50:01] [CRSP  CRSP] upserts: 1
[06:50:01] [CRSR  CRSR] upserts: 1
[06:50:01] [CRTO  CRTO] upserts: 1
[06:50:01] [CRUS  CRUS] upserts: 1
[06:50:01] [CRVL  CRVL] upserts: 1
[06:50:01] [CRWD  CRWD] upserts: 1
[06:50:01] [CRWV  CRWV] upserts: 1
[06:50:01] [CSCO  CSCO] upserts: 1
[06:50:01] [CSGP  CSGP] upserts: 1
[06:50:01] [CSHP  CSHP] upserts: 1
[06:50:01] [CSIQ  CSIQ] upserts: 1
[06:50:01] [CSL  CSL] upserts: 1
[06:50:01] [CSQ  CSQ] upserts: 1
[06:50:01] [CSV  CSV] upserts: 1
[06:50:01] [CSWC  CSWC] upserts: 1
[06:50:01] [CSX  CSX] upserts: 1
[06:50:01] [CTAS  CTAS] upserts: 1
[06:50:01] [CTBI  CTBI] upserts: 1
[06:50:01] [CTMX  CTMX] upserts: 1
[06:50:01] [CTRA  CTRA] upserts: 1
[06:50:01] [CTRE  CTRE] upserts: 1
[06:50:01] [CTVA  CTVA] upserts: 1
[06:50:01] [CUBE  CUBE] upserts: 1
[06:50:01] [CUE  CUE] upserts: 1
[06:50:01] [CURI  CURI] upserts: 1
[06:50:01] [CUZ  CUZ] upserts: 1
[06:50:01] [CVE  CVE] upserts: 1
[06:50:01] [CVEO  CVEO] upserts: 1
[06:50:01] [CVGW  CVGW] upserts: 1
[06:50:01] [CVI  CVI] upserts: 1
[06:50:01] [CVM  CVM] upserts: 1
[06:50:01] [CVNA  CVNA] upserts: 1
[06:50:01] [CVS  CVS] upserts: 1
[06:50:01] [CVX  CVX] upserts: 1
[06:50:01] [CWB  CWB] upserts: 1
[06:50:01] [CWI  CWI] upserts: 1
[06:50:01] [CWT  CWT] upserts: 1
[06:50:01] [CXSE  CXSE] upserts: 1
[06:50:01] [CXW  CXW] upserts: 1
[06:50:01] [CYH  CYH] upserts: 1
[06:50:01] [CZR  CZR] upserts: 1
[06:50:01] [DAC  DAC] upserts: 1
